iter	Passed	Remaining
7891	57801	15439
7892	57809	15431
7893	57817	15424
7894	57825	15417
7895	57833	15410
7896	57840	15403
7897	57848	15395
7898	57854	15388
7899	57862	15381
7900	57869	15373
7901	57877	15366
7902	57886	15359
7903	57895	15352
7904	57902	15345
7905	57909	15338
7906	57917	15330
7907	57924	15323
7908	57931	15316
7909	57939	15308
7910	57946	15301
7911	57953	15294
7912	57961	15286
7913	57968	15279
7914	57976	15272
7915	57983	15265
7916	57990	15257
7917	57998	15250
7918	58006	15243
7919	58013	15235
7920	58020	15228
7921	58028	15221
7922	58036	15214
7923	58043	15206
7924	58052	15199
7925	58059	15192
7926	58066	15185
7927	58074	15177
7928	58082	15170
7929	58089	15163
7930	58096	15155
7931	58103	15148
7932	58109	15140
7933	58117	15133
7934	58124	15126
7935	58131	15118
7936	58138	15111
7937	58145	15104
7938	58153	15096
7939	58160	15089
7940	58167	15082
7941	58175	15074
7942	58183	15067
7943	58192	15060
7944	58199	15053
7945	58208	15046
7946	58215	15039
7947	58222	15031
7948	58229	15024
7949	58236	15017
7950	58243	15009
7951	58251	15002
7952	58259	14995
7953	58266	14987
7954	58273	14980
7955	58280	14972
7956	58286	14965
7957	58293	14958
7958	58301	14950
7959	58308	14943
7960	58316	14936
7961	58322	14928
7962	58329	14921
7963	58336	14913
7964	58343	14906
7965	58350	14898
7966	58358	14891
7967	58365	14884
7968	58372	14877
7969	58380	14869
7970	58387	14862
7971	58395	14855
7972	58402	14847
7973	58410	14840
7974	58417	14833
7975	58425	14826
7976	58432	14818
7977	58439	14811
7978	58448	14804
7979	58454	14796
7980	58462	14789
7981	58469	14782
7982	58477	14774
7983	58484	14767
7984	58491	14760
7985	58500	14753
7986	58507	14745
7987	58514	14738
7988	58522	14731
7989	58529	14723
7990	58536	14716
7991	58542	14708
7992	58550	14701
7993	58556	14694
7994	58564	14686
7995	58570	14679
7996	58577	14671
7997	58584	14664
7998	58593	14657
7999	58601	14650
8000	58609	14643
8001	58616	14635
8002	58622	14628
8003	58630	14620
8004	58637	14613
8005	58644	14606
8006	58652	14598
8007	58659	14591
8008	58667	14584
8009	58674	14576
8010	58680	14569
8011	58687	14562
8012	58694	14554
8013	58702	14547
8014	58710	14540
8015	58717	14532
8016	58725	14525
8017	58733	14518
8018	58740	14511
8019	58747	14503
8020	58754	14496
8021	58762	14489
8022	58769	14481
8023	58777	14474
8024	58786	14467
8025	58792	14460
8026	58800	14452
8027	58808	14445
8028	58815	14438
8029	58824	14431
8030	58831	14423
8031	58839	14416
8032	58846	14409
8033	58853	14402
8034	58860	14394
8035	58868	14387
8036	58875	14380
8037	58883	14372
8038	58890	14365
8039	58898	14358
8040	58906	14351
8041	58913	14343
8042	58921	14336
8043	58929	14329
8044	58938	14322
8045	58948	14315
8046	58956	14308
8047	58963	14301
8048	58969	14293
8049	58977	14286
8050	58984	14279
8051	58991	14271
8052	58998	14264
8053	59005	14256
8054	59012	14249
8055	59020	14242
8056	59028	14235
8057	59035	14227
8058	59043	14220
8059	59049	14212
8060	59056	14205
8061	59063	14198
8062	59069	14190
8063	59076	14183
8064	59084	14175
8065	59091	14168
8066	59099	14161
8067	59107	14154
8068	59115	14146
8069	59122	14139
8070	59130	14132
8071	59137	14125
8072	59145	14117
8073	59154	14110
8074	59161	14103
8075	59169	14096
8076	59178	14089
8077	59187	14082
8078	59195	14075
8079	59203	14068
8080	59210	14060
8081	59218	14053
8082	59225	14046
8083	59232	14038
8084	59239	14031
8085	59247	14024
8086	59255	14017
8087	59262	14009
8088	59270	14002
8089	59278	13995
8090	59285	13987
8091	59292	13980
8092	59300	13973
8093	59308	13966
8094	59315	13958
8095	59323	13951
8096	59331	13944
8097	59339	13937
8098	59346	13929
8099	59354	13922
8100	59363	13915
8101	59369	13908
8102	59377	13900
8103	59385	13893
8104	59393	13886
8105	59399	13879
8106	59407	13871
8107	59415	13864
8108	59423	13857
8109	59430	13850
8110	59438	13842
8111	59445	13835
8112	59452	13828
8113	59459	13820
8114	59467	13813
8115	59475	13806
8116	59483	13799
8117	59489	13791
8118	59497	13784
8119	59504	13776
8120	59512	13769
8121	59520	13762
8122	59529	13755
8123	59537	13748
8124	59544	13741
8125	59552	13733
8126	59562	13727
8127	59575	13721
8128	59586	13714
8129	59597	13708
8130	59605	13701
8131	59617	13694
8132	59626	13687
8133	59637	13681
8134	59648	13674
8135	59658	13668
8136	59668	13661
8137	59678	13654
8138	59688	13647
8139	59699	13641
8140	59707	13634
8141	59717	13627
8142	59727	13620
8143	59737	13613
8144	59748	13607
8145	59758	13600
8146	59767	13593
8147	59775	13586
8148	59783	13579
8149	59790	13572
8150	59797	13564
8151	59807	13557
8152	59815	13550
8153	59822	13543
8154	59832	13536
8155	59842	13529
8156	59850	13522
8157	59859	13515
8158	59867	13508
8159	59875	13501
8160	59882	13494
8161	59890	13486
8162	59898	13479
8163	59906	13472
8164	59916	13465
8165	59924	13458
8166	59934	13451
8167	59944	13444
8168	59954	13438
8169	59964	13431
8170	59973	13424
8171	59981	13417
8172	59990	13410
8173	60002	13404
8174	60010	13396
8175	60019	13389
8176	60027	13382
8177	60035	13375
8178	60043	13368
8179	60049	13360
8180	60057	13353
8181	60064	13346
8182	60072	13338
8183	60079	13331
8184	60085	13323
8185	60093	13316
8186	60100	13309
8187	60109	13302
8188	60117	13294
8189	60125	13287
8190	60134	13280
8191	60141	13273
8192	60149	13266
8193	60156	13258
8194	60165	13251
8195	60174	13244
8196	60181	13237
8197	60189	13230
8198	60197	13222
8199	60205	13215
8200	60213	13208
8201	60220	13201
8202	60228	13193
8203	60236	13186
8204	60245	13179
8205	60251	13172
8206	60260	13165
8207	60268	13158
8208	60276	13150
8209	60284	13143
8210	60291	13136
8211	60298	13128
8212	60306	13121
8213	60315	13114
8214	60323	13107
8215	60331	13100
8216	60339	13093
8217	60348	13086
8218	60355	13078
8219	60364	13071
8220	60372	13064
8221	60381	13057
8222	60390	13050
8223	60398	13043
8224	60405	13035
8225	60414	13028
8226	60421	13021
8227	60429	13014
8228	60438	13007
8229	60446	13000
8230	60455	12993
8231	60463	12985
8232	60470	12978
8233	60477	12971
8234	60485	12963
8235	60493	12956
8236	60501	12949
8237	60508	12942
8238	60516	12934
8239	60523	12927
8240	60531	12920
8241	60538	12912
8242	60549	12906
8243	60558	12899
8244	60564	12891
8245	60572	12884
8246	60579	12876
8247	60587	12869
8248	60595	12862
8249	60602	12855
8250	60611	12848
8251	60619	12840
8252	60626	12833
8253	60634	12826
8254	60642	12819
8255	60649	12811
8256	60657	12804
8257	60664	12796
8258	60672	12789
8259	60681	12782
8260	60688	12775
8261	60696	12768
8262	60703	12760
8263	60710	12753
8264	60718	12746
8265	60724	12738
8266	60733	12731
8267	60740	12724
8268	60747	12716
8269	60755	12709
8270	60762	12702
8271	60770	12694
8272	60777	12687
8273	60784	12680
8274	60792	12672
8275	60800	12665
8276	60808	12658
8277	60816	12651
8278	60824	12643
8279	60832	12636
8280	60841	12629
8281	60848	12622
8282	60856	12615
8283	60864	12607
8284	60872	12600
8285	60879	12593
8286	60887	12586
8287	60895	12578
8288	60903	12571
8289	60911	12564
8290	60919	12557
8291	60928	12550
8292	60937	12543
8293	60944	12535
8294	60951	12528
8295	60958	12520
8296	60967	12513
8297	60976	12506
8298	60985	12499
8299	60992	12492
8300	61000	12485
8301	61008	12477
8302	61017	12470
8303	61024	12463
8304	61032	12456
8305	61039	12449
8306	61049	12442
8307	61056	12434
8308	61065	12427
8309	61073	12420
8310	61080	12413
8311	61088	12405
8312	61095	12398
8313	61103	12391
8314	61111	12383
8315	61117	12376
8316	61125	12369
8317	61133	12362
8318	61140	12354
8319	61148	12347
8320	61156	12340
8321	61165	12333
8322	61172	12325
8323	61180	12318
8324	61188	12311
8325	61195	12303
8326	61203	12296
8327	61210	12289
8328	61218	12281
8329	61226	12274
8330	61233	12267
8331	61241	12259
8332	61248	12252
8333	61255	12245
8334	61263	12237
8335	61270	12230
8336	61278	12223
8337	61286	12216
8338	61295	12209
8339	61303	12201
8340	61310	12194
8341	61316	12186
8342	61324	12179
8343	61331	12172
8344	61340	12165
8345	61348	12157
8346	61356	12150
8347	61365	12143
8348	61373	12136
8349	61380	12129
8350	61388	12121
8351	61394	12114
8352	61402	12106
8353	61409	12099
8354	61416	12092
8355	61423	12084
8356	61431	12077
8357	61439	12070
8358	61447	12063
8359	61454	12055
8360	61462	12048
8361	61469	12041
8362	61476	12033
8363	61482	12026
8364	61490	12018
8365	61497	12011
8366	61505	12004
8367	61512	11996
8368	61521	11989
8369	61529	11982
8370	61535	11974
8371	61542	11967
8372	61548	11959
8373	61555	11952
8374	61564	11945
8375	61573	11938
8376	61581	11931
8377	61589	11923
8378	61597	11916
8379	61605	11909
8380	61613	11902
8381	61621	11894
8382	61628	11887
8383	61635	11880
8384	61643	11872
8385	61652	11865
8386	61660	11858
8387	61667	11851
8388	61674	11843
8389	61683	11836
8390	61691	11829
8391	61700	11822
8392	61706	11814
8393	61714	11807
8394	61721	11800
8395	61728	11792
8396	61736	11785
8397	61743	11778
8398	61750	11770
8399	61757	11763
8400	61766	11756
8401	61773	11748
8402	61781	11741
8403	61788	11734
8404	61795	11726
8405	61803	11719
8406	61810	11712
8407	61818	11704
8408	61826	11697
8409	61832	11690
8410	61840	11682
8411	61849	11675
8412	61855	11668
8413	61864	11661
8414	61872	11653
8415	61879	11646
8416	61886	11639
8417	61892	11631
8418	61900	11624
8419	61907	11616
8420	61915	11609
8421	61923	11602
8422	61931	11595
8423	61939	11587
8424	61947	11580
8425	61955	11573
8426	61963	11566
8427	61971	11559
8428	61979	11551
8429	61988	11544
8430	62000	11538
8431	62011	11531
8432	62022	11524
8433	62034	11518
8434	62045	11511
8435	62057	11505
8436	62069	11498
8437	62081	11492
8438	62095	11486
8439	62108	11479
8440	62120	11473
8441	62133	11466
8442	62146	11460
8443	62159	11454
8444	62170	11447
8445	62181	11440
8446	62191	11434
8447	62202	11427
8448	62212	11420
8449	62224	11413
8450	62234	11407
8451	62245	11400
8452	62257	11393
8453	62269	11387
8454	62280	11380
8455	62291	11373
8456	62302	11367
8457	62315	11360
8458	62325	11353
8459	62336	11347
8460	62349	11340
8461	62359	11334
8462	62367	11326
8463	62376	11319
8464	62387	11313
8465	62397	11306
8466	62406	11299
8467	62416	11292
8468	62426	11285
8469	62434	11277
8470	62442	11270
8471	62450	11263
8472	62460	11256
8473	62470	11249
8474	62482	11243
8475	62496	11236
8476	62507	11230
8477	62517	11223
8478	62529	11216
8479	62540	11210
8480	62551	11203
8481	62561	11196
8482	62571	11189
8483	62581	11182
8484	62591	11175
8485	62602	11169
8486	62612	11162
8487	62622	11155
8488	62636	11149
8489	62646	11142
8490	62655	11135
8491	62663	11127
8492	62670	11120
8493	62676	11112
8494	62683	11105
8495	62691	11097
8496	62698	11090
8497	62705	11082
8498	62711	11075
8499	62719	11068
8500	62726	11060
8501	62732	11053
8502	62738	11045
8503	62745	11037
8504	62751	11030
8505	62758	11022
8506	62765	11015
8507	62774	11008
8508	62781	11001
8509	62789	10993
8510	62797	10986
8511	62805	10979
8512	62813	10971
8513	62820	10964
8514	62826	10956
8515	62833	10949
8516	62840	10941
8517	62847	10934
8518	62854	10926
8519	62860	10919
8520	62868	10912
8521	62876	10904
8522	62885	10897
8523	62897	10891
8524	62908	10884
8525	62918	10877
8526	62929	10870
8527	62940	10863
8528	62951	10857
8529	62961	10850
8530	62972	10843
8531	62980	10836
8532	62990	10829
8533	62998	10822
8534	63009	10815
8535	63019	10808
8536	63029	10801
8537	63037	10794
8538	63047	10787
8539	63055	10779
8540	63064	10772
8541	63072	10765
8542	63080	10758
8543	63087	10750
8544	63095	10743
8545	63102	10736
8546	63110	10728
8547	63118	10721
8548	63126	10714
8549	63134	10707
8550	63142	10699
8551	63152	10692
8552	63160	10685
8553	63166	10677
8554	63173	10670
8555	63180	10662
8556	63186	10655
8557	63194	10648
8558	63202	10640
8559	63209	10633
8560	63216	10625
8561	63227	10619
8562	63238	10612
8563	63248	10605
8564	63261	10599
8565	63273	10592
8566	63285	10585
8567	63298	10579
8568	63309	10572
8569	63319	10565
8570	63330	10558
8571	63341	10551
8572	63351	10545
8573	63363	10538
8574	63374	10531
8575	63384	10524
8576	63396	10518
8577	63406	10511
8578	63417	10504
8579	63427	10497
8580	63434	10489
8581	63442	10482
8582	63450	10475
8583	63459	10468
8584	63469	10461
8585	63477	10453
8586	63485	10446
8587	63493	10439
8588	63500	10431
8589	63508	10424
8590	63516	10417
8591	63524	10409
8592	63534	10402
8593	63542	10395
8594	63549	10388
8595	63556	10380
8596	63565	10373
8597	63576	10366
8598	63586	10359
8599	63597	10353
8600	63608	10346
8601	63619	10339
8602	63630	10332
8603	63640	10325
8604	63651	10318
8605	63661	10311
8606	63672	10305
8607	63683	10298
8608	63694	10291
8609	63706	10284
8610	63716	10277
8611	63728	10271
8612	63740	10264
8613	63752	10257
8614	63761	10250
8615	63769	10243
8616	63776	10235
8617	63784	10228
8618	63792	10221
8619	63800	10213
8620	63807	10206
8621	63815	10199
8622	63823	10191
8623	63831	10184
8624	63839	10177
8625	63846	10169
8626	63852	10162
8627	63860	10154
8628	63869	10147
8629	63879	10140
8630	63890	10133
8631	63899	10126
8632	63908	10119
8633	63920	10112
8634	63930	10105
8635	63941	10099
8636	63952	10092
8637	63964	10085
8638	63973	10078
8639	63981	10071
8640	63993	10064
8641	64002	10057
8642	64014	10050
8643	64024	10043
8644	64031	10036
8645	64039	10028
8646	64046	10021
8647	64053	10013
8648	64060	10006
8649	64067	9999
8650	64075	9991
8651	64083	9984
8652	64091	9977
8653	64098	9969
8654	64106	9962
8655	64113	9954
8656	64121	9947
8657	64128	9939
8658	64139	9933
8659	64148	9925
8660	64157	9918
8661	64168	9911
8662	64177	9904
8663	64188	9897
8664	64199	9891
8665	64214	9884
8666	64225	9877
8667	64236	9871
8668	64246	9864
8669	64256	9857
8670	64266	9850
8671	64277	9843
8672	64288	9836
8673	64296	9829
8674	64303	9821
8675	64310	9814
8676	64317	9806
8677	64324	9799
8678	64332	9791
8679	64339	9784
8680	64347	9777
8681	64355	9769
8682	64363	9762
8683	64371	9755
8684	64379	9747
8685	64387	9740
8686	64395	9733
8687	64404	9725
8688	64411	9718
8689	64419	9711
8690	64429	9704
8691	64445	9697
8692	64455	9690
8693	64465	9683
8694	64475	9676
8695	64487	9670
8696	64498	9663
8697	64508	9656
8698	64518	9649
8699	64528	9642
8700	64537	9635
8701	64547	9628
8702	64554	9620
8703	64562	9613
8704	64570	9605
8705	64579	9598
8706	64586	9591
8707	64594	9583
8708	64602	9576
8709	64610	9569
8710	64618	9561
8711	64625	9554
8712	64633	9546
8713	64641	9539
8714	64648	9532
8715	64657	9525
8716	64664	9517
8717	64671	9510
8718	64678	9502
8719	64686	9495
8720	64693	9487
8721	64701	9480
8722	64708	9472
8723	64716	9465
8724	64723	9458
8725	64730	9450
8726	64737	9443
8727	64744	9435
8728	64751	9428
8729	64759	9420
8730	64766	9413
8731	64774	9406
8732	64781	9398
8733	64788	9391
8734	64795	9383
8735	64802	9376
8736	64810	9368
8737	64818	9361
8738	64825	9354
8739	64833	9346
8740	64842	9339
8741	64849	9332
8742	64857	9324
8743	64864	9317
8744	64872	9309
8745	64879	9302
8746	64886	9294
8747	64892	9287
8748	64899	9279
8749	64908	9272
8750	64916	9265
8751	64924	9257
8752	64933	9250
8753	64940	9243
8754	64948	9235
8755	64956	9228
8756	64964	9221
8757	64971	9213
8758	64978	9206
8759	64985	9198
8760	64993	9191
8761	65000	9184
8762	65008	9176
8763	65016	9169
8764	65023	9161
8765	65031	9154
8766	65038	9147
8767	65046	9139
8768	65053	9132
8769	65060	9124
8770	65069	9117
8771	65076	9110
8772	65083	9102
8773	65093	9095
8774	65100	9088
8775	65111	9081
8776	65123	9074
8777	65136	9067
8778	65147	9060
8779	65158	9053
8780	65169	9046
8781	65180	9040
8782	65191	9033
8783	65202	9026
8784	65212	9019
8785	65220	9011
8786	65230	9004
8787	65240	8997
8788	65252	8990
8789	65260	8983
8790	65271	8976
8791	65280	8969
8792	65288	8962
8793	65296	8954
8794	65304	8947
8795	65314	8940
8796	65325	8933
8797	65336	8926
8798	65348	8919
8799	65358	8912
8800	65370	8905
8801	65382	8898
8802	65392	8891
8803	65402	8884
8804	65415	8878
8805	65429	8871
8806	65439	8864
8807	65450	8857
8808	65460	8850
8809	65470	8843
8810	65481	8836
8811	65490	8829
8812	65500	8822
8813	65509	8814
8814	65516	8807
8815	65524	8800
8816	65530	8792
8817	65538	8785
8818	65547	8777
8819	65556	8770
8820	65566	8763
8821	65576	8756
8822	65588	8749
8823	65599	8742
8824	65611	8735
8825	65620	8728
8826	65630	8721
8827	65640	8714
8828	65652	8707
8829	65663	8700
8830	65674	8693
8831	65685	8686
8832	65696	8679
8833	65706	8672
8834	65714	8665
8835	65722	8657
8836	65730	8650
8837	65738	8643
8838	65745	8635
8839	65752	8628
8840	65760	8620
8841	65767	8613
8842	65774	8605
8843	65784	8598
8844	65791	8591
8845	65802	8584
8846	65813	8577
8847	65823	8570
8848	65833	8563
8849	65843	8555
8850	65855	8549
8851	65864	8541
8852	65875	8534
8853	65886	8527
8854	65896	8520
8855	65906	8513
8856	65918	8506
8857	65928	8499
8858	65938	8492
8859	65945	8485
8860	65954	8477
8861	65962	8470
8862	65970	8463
8863	65977	8455
8864	65986	8448
8865	65996	8441
8866	66005	8433
8867	66012	8426
8868	66022	8419
8869	66029	8411
8870	66037	8404
8871	66044	8397
8872	66050	8389
8873	66057	8381
8874	66065	8374
8875	66073	8367
8876	66080	8359
8877	66089	8352
8878	66096	8344
8879	66103	8337
8880	66110	8329
8881	66117	8322
8882	66126	8315
8883	66137	8308
8884	66147	8301
8885	66156	8293
8886	66165	8286
8887	66174	8279
8888	66185	8272
8889	66196	8265
8890	66207	8258
8891	66218	8251
8892	66229	8244
8893	66241	8237
8894	66253	8230
8895	66262	8223
8896	66273	8216
8897	66285	8209
8898	66295	8202
8899	66306	8195
8900	66316	8188
8901	66323	8180
8902	66331	8173
8903	66339	8165
8904	66348	8158
8905	66356	8151
8906	66364	8143
8907	66371	8136
8908	66379	8128
8909	66386	8121
8910	66394	8114
8911	66403	8106
8912	66411	8099
8913	66419	8091
8914	66427	8084
8915	66433	8076
8916	66441	8069
8917	66448	8062
8918	66455	8054
8919	66463	8047
8920	66470	8039
8921	66478	8032
8922	66486	8024
8923	66494	8017
8924	66501	8009
8925	66509	8002
8926	66517	7995
8927	66524	7987
8928	66532	7980
8929	66540	7972
8930	66547	7965
8931	66554	7957
8932	66562	7950
8933	66569	7943
8934	66577	7935
8935	66584	7928
8936	66592	7920
8937	66600	7913
8938	66607	7905
8939	66615	7898
8940	66622	7890
8941	66629	7883
8942	66636	7876
8943	66644	7868
8944	66651	7861
8945	66658	7853
8946	66666	7846
8947	66673	7838
8948	66680	7831
8949	66687	7823
8950	66695	7816
8951	66702	7808
8952	66710	7801
8953	66719	7794
8954	66725	7786
8955	66733	7779
8956	66741	7771
8957	66748	7764
8958	66756	7756
8959	66763	7749
8960	66771	7741
8961	66779	7734
8962	66787	7727
8963	66796	7719
8964	66803	7712
8965	66810	7704
8966	66817	7697
8967	66824	7689
8968	66831	7682
8969	66839	7675
8970	66848	7667
8971	66855	7660
8972	66863	7652
8973	66870	7645
8974	66878	7637
8975	66887	7630
8976	66894	7623
8977	66902	7615
8978	66910	7608
8979	66918	7600
8980	66925	7593
8981	66934	7586
8982	66942	7578
8983	66950	7571
8984	66958	7564
8985	66965	7556
8986	66973	7549
8987	66980	7541
8988	66987	7534
8989	66995	7526
8990	67002	7519
8991	67010	7511
8992	67018	7504
8993	67026	7497
8994	67034	7489
8995	67043	7482
8996	67050	7474
8997	67058	7467
8998	67066	7460
8999	67074	7452
9000	67083	7445
9001	67090	7437
9002	67098	7430
9003	67105	7423
9004	67112	7415
9005	67120	7408
9006	67128	7400
9007	67137	7393
9008	67145	7386
9009	67152	7378
9010	67160	7371
9011	67168	7363
9012	67175	7356
9013	67183	7348
9014	67190	7341
9015	67198	7334
9016	67205	7326
9017	67212	7319
9018	67219	7311
9019	67226	7304
9020	67234	7296
9021	67242	7289
9022	67249	7281
9023	67257	7274
9024	67266	7266
9025	67274	7259
9026	67281	7252
9027	67289	7244
9028	67296	7237
9029	67304	7229
9030	67311	7222
9031	67319	7214
9032	67327	7207
9033	67335	7200
9034	67342	7192
9035	67350	7185
9036	67359	7177
9037	67371	7170
9038	67378	7163
9039	67386	7156
9040	67394	7148
9041	67402	7141
9042	67410	7133
9043	67417	7126
9044	67425	7118
9045	67432	7111
9046	67440	7104
9047	67447	7096
9048	67454	7089
9049	67461	7081
9050	67468	7074
9051	67476	7066
9052	67483	7059
9053	67491	7051
9054	67498	7044
9055	67504	7036
9056	67512	7029
9057	67520	7021
9058	67530	7014
9059	67537	7007
9060	67545	6999
9061	67553	6992
9062	67561	6985
9063	67568	6977
9064	67577	6970
9065	67584	6962
9066	67592	6955
9067	67599	6947
9068	67606	6940
9069	67613	6932
9070	67621	6925
9071	67627	6917
9072	67635	6910
9073	67642	6902
9074	67650	6895
9075	67658	6888
9076	67667	6880
9077	67673	6873
9078	67681	6865
9079	67689	6858
9080	67697	6850
9081	67704	6843
9082	67712	6836
9083	67718	6828
9084	67726	6821
9085	67734	6813
9086	67742	6806
9087	67749	6798
9088	67756	6791
9089	67764	6783
9090	67771	6776
9091	67778	6768
9092	67785	6761
9093	67793	6754
9094	67801	6746
9095	67808	6739
9096	67816	6731
9097	67823	6724
9098	67830	6716
9099	67838	6709
9100	67845	6701
9101	67853	6694
9102	67860	6686
9103	67868	6679
9104	67875	6672
9105	67883	6664
9106	67891	6657
9107	67898	6649
9108	67906	6642
9109	67913	6634
9110	67921	6627
9111	67928	6619
9112	67936	6612
9113	67943	6605
9114	67951	6597
9115	67961	6590
9116	67969	6582
9117	67977	6575
9118	67988	6568
9119	68000	6561
9120	68013	6554
9121	68025	6547
9122	68039	6540
9123	68049	6533
9124	68060	6526
9125	68073	6519
9126	68085	6512
9127	68095	6505
9128	68106	6498
9129	68117	6490
9130	68126	6483
9131	68135	6476
9132	68144	6468
9133	68151	6461
9134	68158	6453
9135	68164	6446
9136	68172	6438
9137	68180	6431
9138	68188	6424
9139	68197	6416
9140	68204	6409
9141	68211	6401
9142	68219	6394
9143	68227	6387
9144	68238	6379
9145	68250	6372
9146	68261	6365
9147	68274	6358
9148	68283	6351
9149	68294	6344
9150	68305	6337
9151	68315	6329
9152	68326	6322
9153	68340	6315
9154	68351	6308
9155	68361	6301
9156	68371	6294
9157	68380	6287
9158	68389	6279
9159	68396	6272
9160	68405	6264
9161	68413	6257
9162	68420	6249
9163	68427	6242
9164	68434	6234
9165	68443	6227
9166	68451	6220
9167	68459	6212
9168	68466	6205
9169	68474	6197
9170	68480	6190
9171	68487	6182
9172	68494	6175
9173	68501	6167
9174	68509	6160
9175	68516	6152
9176	68524	6145
9177	68535	6138
9178	68544	6130
9179	68554	6123
9180	68565	6116
9181	68577	6109
9182	68590	6102
9183	68600	6095
9184	68612	6088
9185	68624	6081
9186	68635	6073
9187	68647	6066
9188	68658	6059
9189	68668	6052
9190	68681	6045
9191	68690	6038
9192	68699	6030
9193	68707	6023
9194	68714	6015
9195	68722	6008
9196	68729	6000
9197	68738	5993
9198	68746	5986
9199	68754	5978
9200	68762	5971
9201	68769	5963
9202	68777	5956
9203	68785	5948
9204	68793	5941
9205	68800	5933
9206	68808	5926
9207	68816	5919
9208	68824	5911
9209	68832	5904
9210	68843	5897
9211	68855	5889
9212	68866	5882
9213	68878	5875
9214	68888	5868
9215	68898	5861
9216	68909	5853
9217	68920	5846
9218	68930	5839
9219	68940	5832
9220	68952	5825
9221	68964	5818
9222	68977	5811
9223	68990	5804
9224	69002	5796
9225	69014	5789
9226	69023	5782
9227	69033	5775
9228	69042	5767
9229	69051	5760
9230	69059	5753
9231	69068	5745
9232	69076	5738
9233	69084	5730
9234	69091	5723
9235	69099	5715
9236	69108	5708
9237	69117	5701
9238	69125	5693
9239	69133	5686
9240	69141	5678
9241	69149	5671
9242	69157	5664
9243	69165	5656
9244	69173	5649
9245	69181	5641
9246	69189	5634
9247	69196	5626
9248	69203	5619
9249	69212	5611
9250	69219	5604
9251	69227	5596
9252	69235	5589
9253	69243	5582
9254	69250	5574
9255	69257	5566
9256	69264	5559
9257	69272	5551
9258	69279	5544
9259	69286	5536
9260	69294	5529
9261	69301	5521
9262	69312	5514
9263	69320	5507
9264	69328	5499
9265	69335	5492
9266	69342	5484
9267	69350	5477
9268	69358	5469
9269	69366	5462
9270	69373	5454
9271	69381	5447
9272	69388	5440
9273	69395	5432
9274	69402	5424
9275	69409	5417
9276	69417	5410
9277	69425	5402
9278	69433	5395
9279	69440	5387
9280	69447	5380
9281	69455	5372
9282	69465	5365
9283	69471	5357
9284	69479	5350
9285	69487	5342
9286	69494	5335
9287	69501	5327
9288	69508	5320
9289	69515	5312
9290	69522	5305
9291	69530	5297
9292	69537	5290
9293	69545	5282
9294	69552	5275
9295	69560	5267
9296	69567	5260
9297	69574	5252
9298	69582	5245
9299	69589	5237
9300	69597	5230
9301	69604	5222
9302	69612	5215
9303	69620	5208
9304	69628	5200
9305	69635	5193
9306	69643	5185
9307	69650	5178
9308	69657	5170
9309	69665	5163
9310	69672	5155
9311	69680	5148
9312	69689	5140
9313	69697	5133
9314	69705	5125
9315	69712	5118
9316	69720	5111
9317	69728	5103
9318	69735	5096
9319	69742	5088
9320	69750	5081
9321	69758	5073
9322	69766	5066
9323	69774	5058
9324	69782	5051
9325	69790	5043
9326	69798	5036
9327	69806	5028
9328	69814	5021
9329	69821	5014
9330	69829	5006
9331	69836	4999
9332	69844	4991
9333	69851	4984
9334	69859	4976
9335	69866	4969
9336	69873	4961
9337	69881	4954
9338	69887	4946
9339	69895	4939
9340	69904	4931
9341	69912	4924
9342	69919	4916
9343	69927	4909
9344	69935	4901
9345	69942	4894
9346	69950	4886
9347	69956	4879
9348	69963	4871
9349	69972	4864
9350	69980	4856
9351	69987	4849
9352	69995	4841
9353	70002	4834
9354	70010	4826
9355	70017	4819
9356	70024	4812
9357	70032	4804
9358	70039	4797
9359	70047	4789
9360	70054	4782
9361	70062	4774
9362	70069	4767
9363	70076	4759
9364	70083	4752
9365	70091	4744
9366	70098	4737
9367	70107	4729
9368	70114	4722
9369	70122	4714
9370	70129	4707
9371	70137	4699
9372	70145	4692
9373	70152	4684
9374	70159	4677
9375	70167	4669
9376	70175	4662
9377	70182	4654
9378	70190	4647
9379	70198	4639
9380	70205	4632
9381	70211	4624
9382	70218	4617
9383	70226	4609
9384	70233	4602
9385	70242	4594
9386	70249	4587
9387	70257	4580
9388	70265	4572
9389	70272	4565
9390	70282	4557
9391	70290	4550
9392	70297	4542
9393	70305	4535
9394	70314	4527
9395	70321	4520
9396	70328	4512
9397	70335	4505
9398	70343	4497
9399	70351	4490
9400	70359	4483
9401	70366	4475
9402	70373	4468
9403	70380	4460
9404	70387	4452
9405	70394	4445
9406	70402	4438
9407	70410	4430
9408	70417	4423
9409	70425	4415
9410	70432	4408
9411	70439	4400
9412	70446	4393
9413	70454	4385
9414	70461	4378
9415	70470	4370
9416	70477	4363
9417	70485	4355
9418	70493	4348
9419	70500	4340
9420	70508	4333
9421	70518	4326
9422	70525	4318
9423	70533	4311
9424	70541	4303
9425	70548	4296
9426	70556	4288
9427	70563	4281
9428	70571	4273
9429	70579	4266
9430	70587	4258
9431	70595	4251
9432	70603	4243
9433	70610	4236
9434	70618	4228
9435	70625	4221
9436	70632	4213
9437	70638	4206
9438	70646	4198
9439	70653	4191
9440	70661	4183
9441	70668	4176
9442	70675	4168
9443	70682	4161
9444	70689	4153
